ID_Job_Ref;ID_Job_Title;salary_usd;ID_salary_currency;ID_experience_level;ID_employment_type;company_location;ID_company_size;employee_residence;miran;required_skills;ID_education_required;years_experience;ID_industry;posting_date;application_deadline;job_description_length;benefits_score;ID_company_name
AI06325;11;117123;3;3;2;India;2;India;3;AWS, Deep Learning, SQL;1;15;12;22/1/2025;26/2/2025;1933;7.4;12
AI06326;6;80528;3;4;1;China;2;China;1;Data Visualization, GCP, R, PyTorch, SQL;4;5;2;29/1/2025;24/3/2025;1203;8.1;6
AI06327;3;101695;3;1;3;Japan;3;Japan;3;GCP, Python, Linux, PyTorch;3;17;15;29/1/2025;19/3/2025;2351;6.3;9
AI06328;12;90293;3;3;2;Switzerland;3;United States;3;TensorFlow, PyTorch, Computer Vision;1;0;14;9/12/2024;17/1/2025;2496;7.9;2
AI06329;5;81213;1;4;4;Japan;3;Sweden;2;Computer Vision, Data Visualization, Deep Learning;2;8;8;12/12/2024;23/1/2025;959;7.8;14
AI06330;6;217666;3;1;4;Netherlands;1;Netherlands;3;NLP, Python, Java, TensorFlow;2;18;8;30/1/2024;20/3/2024;1818;9.2;2
AI06331;10;105738;3;2;2;Switzerland;2;Germany;2;Mathematics, Git, Data Visualization, Azure;2;0;5;21/5/2024;3/7/2024;2096;5.1;9
AI06332;17;117694;3;1;3;Denmark;1;China;3;Java, GCP, R;1;2;13;30/7/2024;5/10/2024;1586;7.6;4
AI06333;10;56196;3;1;3;India;1;India;2;R, SQL, AWS;1;0;15;2/2/2024;20/2/2024;1574;9.4;6
AI06334;5;56717;3;4;3;South Korea;2;South Korea;1;Python, TensorFlow, Linux;3;0;6;19/6/2024;4/7/2024;2392;6.3;16
AI06335;13;201006;1;2;4;Ireland;1;Ireland;2;Git, Tableau, NLP, Statistics;2;18;2;16/8/2024;27/10/2024;2060;7.3;5
AI06336;9;87777;1;2;4;Germany;2;Germany;3;Python, R, NLP;2;3;2;25/9/2024;1/12/2024;1781;7.9;11
AI06337;8;74324;3;2;3;France;2;France;1;Git, R, Spark, NLP;3;2;10;25/10/2024;19/12/2024;560;6.7;9
AI06338;18;68284;3;4;3;Canada;3;Singapore;2;Python, Deep Learning, Computer Vision;3;3;3;14/1/2024;18/2/2024;1093;9.5;3
AI06339;20;126517;1;4;3;Finland;1;Austria;1;Python, Statistics, TensorFlow, Computer Vision, Azure;4;16;8;1/6/2024;25/6/2024;1470;8.7;15
AI06340;17;159567;3;4;4;France;3;France;1;Deep Learning, Java, Python, TensorFlow, Kubernetes;4;10;8;16/2/2025;25/3/2025;1595;7.1;16
AI06341;13;133993;3;2;1;India;1;India;1;PyTorch, TensorFlow, Tableau, Azure, NLP;1;11;10;5/10/2024;4/12/2024;2475;7.5;3
AI06342;15;80228;2;1;1;Singapore;3;Singapore;2;GCP, Scala, Kubernetes;2;3;1;6/7/2024;14/8/2024;1470;6.1;5
AI06343;2;60659;1;4;1;United Kingdom;3;United Kingdom;3;Deep Learning, Spark, R, Python;1;0;8;1/8/2024;6/9/2024;1862;8.9;9
AI06344;1;276168;3;2;3;Netherlands;1;Netherlands;3;Python, TensorFlow, PyTorch, Computer Vision;2;10;14;2/10/2024;1/11/2024;2357;5.2;6
AI06345;14;68938;3;3;4;Austria;1;Australia;3;Linux, R, MLOps, Python;4;4;5;8/2/2024;10/3/2024;1850;6.7;3
AI06346;8;161183;3;2;3;Denmark;3;Denmark;1;Scala, Git, Hadoop, AWS;1;8;7;9/11/2024;14/1/2025;989;6.8;15
AI06347;14;66292;3;1;3;Israel;3;Israel;2;Deep Learning, Linux, NLP;1;3;12;22/12/2024;12/1/2025;513;9.2;13
AI06348;15;69492;1;4;2;Australia;3;Australia;3;Hadoop, GCP, Linux;1;0;7;8/4/2025;8/5/2025;911;8.9;5
AI06349;15;254219;3;4;4;Germany;2;Germany;3;Python, Kubernetes, NLP;4;18;10;21/4/2024;12/6/2024;1689;7;15
AI06350;8;144810;3;1;1;Japan;2;Switzerland;2;Hadoop, Docker, Deep Learning, SQL;3;12;2;25/1/2024;19/2/2024;1370;5.8;3
AI06351;9;65245;3;3;4;Australia;1;Australia;2;MLOps, Kubernetes, Azure, Computer Vision;1;0;11;15/9/2024;18/10/2024;860;5.5;6
AI06352;5;84028;1;3;4;China;2;China;1;Kubernetes, PyTorch, Spark, Mathematics, TensorFlow;1;6;1;11/12/2024;29/12/2024;870;6.1;9
AI06353;9;108002;3;3;1;France;3;France;2;Kubernetes, GCP, R;3;9;11;2/4/2025;24/5/2025;2305;9.8;4
AI06354;20;134679;1;1;1;Sweden;1;Sweden;1;SQL, MLOps, Linux;1;5;15;23/8/2024;10/9/2024;1767;9.2;7
AI06355;11;53554;3;2;2;Germany;3;Germany;2;Git, Kubernetes, Java;2;0;15;29/12/2024;24/1/2025;655;8.5;7
AI06356;16;70508;3;4;4;Austria;2;Austria;1;Spark, Deep Learning, Data Visualization, Java;2;4;2;9/2/2025;6/3/2025;2105;7;4
AI06357;2;205456;3;1;1;Japan;1;Japan;1;Mathematics, Hadoop, AWS, PyTorch;1;17;5;29/1/2024;27/3/2024;2042;5;12
AI06358;5;114876;3;2;2;Switzerland;1;South Korea;2;Kubernetes, PyTorch, NLP, GCP, Hadoop;2;0;3;17/9/2024;23/11/2024;2416;5.6;5
AI06359;2;54660;3;3;3;India;2;India;2;Scala, R, Python;4;4;7;5/3/2024;15/4/2024;1691;8.1;3
AI06360;9;131714;3;1;2;Singapore;2;Singapore;1;Java, Git, PyTorch;4;5;14;14/4/2024;21/5/2024;753;8.7;16
AI06361;10;83974;3;3;3;United States;1;United States;1;Python, Azure, MLOps;3;0;9;15/2/2024;8/3/2024;1176;5.8;9
AI06362;16;165311;3;1;3;Sweden;1;Sweden;2;Scala, PyTorch, Linux;4;9;1;22/9/2024;31/10/2024;508;6.7;5
AI06363;15;99228;3;2;2;Denmark;2;Singapore;2;Docker, Python, Statistics, Computer Vision, PyTorch;3;0;5;19/1/2024;23/2/2024;1884;5.4;9
AI06364;14;59302;3;1;3;China;2;China;3;PyTorch, Spark, Data Visualization, SQL, Deep Learning;2;3;5;10/9/2024;24/10/2024;1938;7.9;16
AI06365;6;65112;3;4;3;Austria;1;Germany;2;Computer Vision, Statistics, Hadoop, Deep Learning, Kubernetes;4;1;3;7/2/2024;23/2/2024;1947;6.4;12
AI06366;8;189876;3;2;3;Finland;1;Finland;1;Linux, Azure, Data Visualization, NLP;2;18;3;12/1/2025;14/2/2025;2429;6.2;15
AI06367;1;101107;3;4;1;Australia;2;Australia;3;SQL, Linux, Kubernetes;1;3;11;15/2/2025;21/4/2025;2004;5.1;8
AI06368;8;104962;3;4;1;Israel;3;Austria;1;Linux, Azure, Tableau;2;10;12;29/4/2025;27/5/2025;557;5.6;6
AI06369;15;206259;3;4;2;Sweden;3;Switzerland;2;Git, GCP, Linux, Hadoop;3;16;13;24/8/2024;7/10/2024;2427;8.3;9
AI06370;12;238529;3;4;4;Singapore;3;Japan;1;R, PyTorch, NLP, Statistics, Hadoop;2;13;9;22/10/2024;14/12/2024;2215;8.6;11
AI06371;4;202663;3;2;2;Ireland;1;Ireland;2;Kubernetes, Tableau, Spark;1;14;13;16/2/2025;15/4/2025;815;7.9;1
AI06372;19;78366;3;4;4;Austria;1;Japan;2;SQL, Mathematics, Java, Linux;3;3;14;6/2/2024;27/3/2024;506;7.7;13
AI06373;15;120651;3;1;1;China;3;Israel;3;Linux, Kubernetes, Data Visualization;3;17;10;22/1/2025;5/3/2025;587;7.6;1
AI06374;17;41438;3;1;4;Japan;1;Japan;3;GCP, MLOps, TensorFlow, Mathematics;3;0;5;26/9/2024;9/11/2024;2446;7.6;3
AI06375;12;45034;3;3;3;Japan;3;Japan;2;Scala, PyTorch, Linux, Spark;2;0;1;29/2/2024;26/4/2024;2151;7.3;15
AI06376;11;209073;3;1;2;Switzerland;1;Switzerland;3;R, SQL, Linux, Java;2;9;5;3/3/2025;4/5/2025;1356;5.8;14
AI06377;6;73739;1;3;1;Denmark;2;Denmark;3;Spark, Linux, MLOps, Data Visualization, TensorFlow;4;1;7;20/2/2024;11/4/2024;1786;8.4;14
AI06378;2;170196;3;3;4;Germany;1;Germany;3;Tableau, Spark, Java, R;1;6;4;23/4/2025;22/6/2025;1684;7.1;13
AI06379;17;108677;3;1;3;Canada;3;Canada;2;SQL, GCP, Data Visualization, Java;3;8;9;1/3/2024;21/4/2024;749;8.1;11
AI06380;13;48450;1;1;2;Ireland;2;China;3;Python, R, TensorFlow;1;1;9;10/2/2025;20/4/2025;2319;7.7;7
AI06381;11;63842;3;2;2;Netherlands;3;South Korea;1;SQL, Python, GCP;2;1;6;25/1/2025;6/3/2025;1296;9.1;14
AI06382;8;118074;3;2;1;Denmark;3;Denmark;2;Azure, GCP, Statistics, Java, Kubernetes;2;4;15;28/2/2024;14/3/2024;1992;5.8;11
AI06383;19;58808;3;2;3;India;3;Austria;1;NLP, Linux, GCP, Git, SQL;4;2;13;15/3/2025;23/5/2025;890;5.7;14
AI06384;4;57142;3;2;1;Austria;3;Austria;1;TensorFlow, Python, PyTorch, Data Visualization;2;3;2;14/6/2024;19/8/2024;1657;5.6;9
AI06385;11;88183;3;4;4;China;1;China;3;Scala, Java, GCP, NLP;2;4;11;17/11/2024;8/1/2025;1944;9.8;8
AI06386;8;240582;3;1;4;Australia;2;Australia;1;MLOps, Python, TensorFlow;1;19;14;3/3/2025;1/4/2025;1213;6.5;11
AI06387;8;84307;3;3;1;Singapore;2;China;3;Hadoop, R, TensorFlow, Computer Vision;2;1;9;11/5/2024;10/6/2024;992;7.8;9
AI06388;15;87760;3;2;2;Canada;3;Canada;2;Computer Vision, Kubernetes, Data Visualization;4;6;5;8/11/2024;20/1/2025;1685;5.2;5
AI06389;3;88131;3;1;1;Singapore;3;Singapore;3;Mathematics, Hadoop, PyTorch, R;3;4;14;18/8/2024;13/10/2024;1308;5.6;10
AI06390;4;80466;3;3;1;United States;3;United States;3;GCP, Linux, Python, Mathematics;1;0;4;26/3/2025;19/4/2025;1279;8.6;5
AI06391;7;118514;3;4;2;Sweden;2;Sweden;3;SQL, Hadoop, PyTorch, Kubernetes;4;9;7;14/8/2024;30/9/2024;1046;8.8;11
AI06392;7;179142;3;2;4;Japan;1;Japan;3;Computer Vision, Java, Hadoop;2;16;7;11/4/2025;16/6/2025;1594;9.7;12
AI06393;17;62786;3;2;1;India;3;France;2;Python, Azure, Deep Learning;4;3;6;18/2/2024;15/4/2024;524;9.4;9
AI06394;10;109351;3;3;3;Singapore;2;Singapore;1;AWS, Java, Deep Learning, Computer Vision, Spark;2;2;5;19/5/2024;8/7/2024;1239;9.1;8
AI06395;4;115976;3;1;1;Australia;3;Australia;3;GCP, MLOps, Linux, Java, SQL;1;7;12;24/2/2024;1/5/2024;1463;8.5;15
AI06396;10;89555;3;3;3;Norway;2;Norway;2;PyTorch, AWS, Tableau, Java, Statistics;2;1;5;8/6/2024;29/7/2024;964;8.1;3
AI06397;3;108115;3;1;2;Ireland;1;Ireland;2;Spark, Mathematics, R;4;9;10;2/7/2024;30/8/2024;1931;8.2;9
AI06398;15;44559;3;1;2;Ireland;2;Ireland;1;SQL, Scala, PyTorch, GCP;1;1;1;18/4/2025;12/6/2025;1557;8.2;2
AI06399;5;38073;3;1;2;South Korea;3;South Korea;3;GCP, Kubernetes, Deep Learning, R;4;0;5;31/12/2024;8/3/2025;2201;7.6;10
AI06400;4;61663;3;1;3;Japan;1;Japan;1;Computer Vision, SQL, Python, Deep Learning;3;1;1;14/10/2024;22/12/2024;1205;7.1;16
AI06401;7;90582;3;1;2;Switzerland;1;Switzerland;2;Hadoop, SQL, Linux, PyTorch;2;0;6;17/11/2024;23/12/2024;2383;7.8;7
AI06402;18;53046;3;4;2;Singapore;3;Singapore;2;Spark, Scala, AWS, Docker, Hadoop;4;1;7;23/4/2024;5/6/2024;1814;8.2;5
AI06403;4;289461;3;2;1;Norway;1;Netherlands;1;Hadoop, PyTorch, Tableau, Scala;1;17;11;21/10/2024;5/12/2024;826;9.5;12
AI06404;2;111600;3;4;4;Sweden;1;Sweden;1;Statistics, Git, Deep Learning;2;2;5;26/9/2024;5/12/2024;1820;7;13
AI06405;19;148230;3;1;2;Finland;2;Finland;3;Scala, NLP, Python;1;19;9;5/2/2024;7/3/2024;1701;8.2;9
AI06406;1;87450;3;3;1;Switzerland;1;Australia;1;Spark, TensorFlow, Data Visualization;4;0;4;17/12/2024;8/2/2025;514;5.4;6
AI06407;14;155917;3;3;1;Norway;2;Norway;3;SQL, Kubernetes, Tableau, Docker, MLOps;3;8;2;20/1/2025;9/2/2025;1204;6.4;4
AI06408;16;118097;2;4;3;Singapore;2;Singapore;3;Linux, Scala, Git, Java;2;7;11;27/3/2024;12/4/2024;2248;9.5;14
AI06409;6;251677;3;1;3;United Kingdom;1;Ireland;1;Data Visualization, SQL, Git;1;18;13;2/12/2024;17/1/2025;1902;8.9;15
AI06410;15;53361;3;3;2;South Korea;2;Japan;2;Azure, Kubernetes, Mathematics;4;1;10;12/5/2024;7/7/2024;1330;6.4;6
AI06411;1;92769;3;1;2;South Korea;2;South Korea;3;Git, Kubernetes, SQL, MLOps;1;6;12;22/2/2024;2/5/2024;2052;5.5;1
AI06412;15;111230;1;2;4;Switzerland;1;Switzerland;2;R, SQL, Python, TensorFlow, PyTorch;1;0;9;6/2/2025;25/2/2025;1561;8.2;11
AI06413;2;85696;3;2;3;France;2;France;1;Python, Tableau, MLOps, Kubernetes;4;2;12;26/9/2024;8/12/2024;1770;9.6;3
AI06414;16;58585;3;4;2;Austria;3;Austria;1;R, TensorFlow, AWS;3;3;13;11/5/2024;7/7/2024;601;6.2;12
AI06415;18;273946;3;1;1;Sweden;1;Sweden;2;Azure, NLP, SQL, Spark;4;10;1;18/10/2024;2/11/2024;599;5.4;12
AI06416;6;66890;1;2;2;United States;3;Germany;2;MLOps, SQL, Deep Learning, R, Mathematics;2;1;12;18/3/2025;14/4/2025;2493;8.9;16
AI06417;2;63306;2;4;1;France;3;France;1;PyTorch, TensorFlow, R, Mathematics;4;4;13;12/11/2024;6/1/2025;819;6.6;13
AI06418;15;203958;3;2;2;United Kingdom;2;Canada;1;Kubernetes, Python, R;2;15;7;10/3/2024;6/5/2024;1631;7.1;9
AI06419;19;100210;3;1;2;Singapore;3;Singapore;3;Kubernetes, TensorFlow, Python;3;2;1;19/2/2024;3/4/2024;1693;7.3;16
AI06420;17;119233;3;4;2;Norway;1;Norway;1;Java, Git, Mathematics, R, GCP;3;0;13;9/11/2024;10/1/2025;1068;5.8;16
AI06421;4;95572;3;3;4;Japan;3;Sweden;3;GCP, Linux, SQL;1;18;12;6/3/2024;13/5/2024;1093;7.4;9
AI06422;19;117988;3;4;1;Australia;3;Australia;3;R, Spark, Statistics, Hadoop, NLP;3;7;7;28/11/2024;1/1/2025;2192;8;16
AI06423;17;124957;3;3;3;South Korea;1;South Korea;1;PyTorch, SQL, NLP;1;14;15;15/10/2024;16/12/2024;517;5.3;14
AI06424;13;135648;3;2;2;Australia;2;India;3;Linux, Data Visualization, AWS;3;6;4;10/4/2024;16/5/2024;2334;8.8;4
AI06425;14;71405;3;3;2;Austria;1;Austria;2;Kubernetes, Scala, Python, Hadoop, Mathematics;4;4;6;4/8/2024;20/9/2024;1654;5.9;2
AI06426;1;93124;1;2;3;Israel;2;Israel;1;Kubernetes, R, Azure, Statistics, Mathematics;1;7;12;2/9/2024;11/10/2024;1506;7.6;3
AI06427;5;95291;3;3;4;Netherlands;2;Denmark;3;SQL, Python, Tableau;2;2;5;29/12/2024;20/1/2025;2473;5.8;8
AI06428;8;83539;3;4;4;Austria;3;Netherlands;2;PyTorch, Git, Computer Vision;4;8;7;20/9/2024;7/11/2024;504;6.3;2
AI06429;17;99586;3;1;4;Ireland;2;Ireland;2;Kubernetes, Python, GCP, Docker;3;16;15;3/1/2025;7/3/2025;2279;5.3;10
AI06430;20;73179;1;3;2;Singapore;3;Singapore;1;AWS, Scala, MLOps, GCP;1;0;2;22/12/2024;4/3/2025;1441;7.2;12
AI06431;7;89018;3;2;4;France;3;France;1;Data Visualization, Statistics, PyTorch, Spark, Python;1;5;13;4/5/2024;9/7/2024;647;8.2;16
AI06432;19;57620;1;4;2;Ireland;3;Ireland;1;Statistics, Kubernetes, Scala;2;2;10;18/6/2024;27/7/2024;618;7.5;13
AI06433;17;143876;3;2;2;France;3;Sweden;3;SQL, Hadoop, Spark, Tableau;3;14;2;10/2/2024;4/3/2024;858;8.7;14
AI06434;8;78341;3;2;1;Ireland;1;Ireland;3;Tableau, Git, Linux, GCP, Kubernetes;1;3;2;18/1/2024;15/3/2024;2380;5.5;8
AI06435;1;143427;3;4;1;Norway;1;Switzerland;2;Python, Kubernetes, Computer Vision, Spark, Data Visualization;1;2;4;7/6/2024;8/8/2024;1457;8.9;6
AI06436;19;100165;3;2;3;India;2;China;3;SQL, Azure, Computer Vision;1;13;5;7/1/2025;8/3/2025;1853;5.2;13
AI06437;6;73782;3;2;1;Israel;1;Israel;2;MLOps, Java, SQL, Git;1;2;11;28/8/2024;16/10/2024;1395;8.5;3
AI06438;11;104141;3;2;3;United States;2;United States;1;Data Visualization, Kubernetes, GCP, Scala;4;3;10;6/10/2024;11/12/2024;1014;7;5
AI06439;2;74342;1;2;3;Japan;1;Japan;2;Java, Deep Learning, Linux, AWS, Mathematics;3;3;14;21/11/2024;8/1/2025;2168;5.6;2
AI06440;11;100141;3;1;3;Germany;2;Germany;1;Python, Docker, Azure, Statistics, Computer Vision;4;2;4;18/10/2024;10/11/2024;1369;7.6;1
AI06441;6;71168;3;4;2;Denmark;2;Denmark;2;SQL, Spark, NLP;3;0;14;14/11/2024;20/1/2025;721;6.2;1
AI06442;15;288416;3;2;1;Denmark;2;Denmark;1;Kubernetes, Scala, MLOps, AWS, Tableau;3;14;15;16/3/2025;19/4/2025;2217;6.6;2
AI06443;4;100209;3;3;4;United States;3;Canada;3;Statistics, Python, Deep Learning, Kubernetes;2;4;13;16/11/2024;1/12/2024;633;9.3;16
AI06444;11;67554;3;3;2;China;3;Japan;3;Git, GCP, Hadoop;4;8;1;19/5/2024;1/7/2024;1343;5.4;13
AI06445;10;139216;2;4;1;Australia;2;Australia;1;Deep Learning, Statistics, MLOps, TensorFlow;2;6;3;1/3/2025;6/4/2025;837;7.5;10
AI06446;9;250699;3;2;1;United Kingdom;1;South Korea;3;Python, R, MLOps, Git;4;12;8;16/6/2024;20/7/2024;845;6.4;12
AI06447;9;49082;3;4;1;Austria;3;Austria;2;Linux, SQL, Python, Hadoop;1;3;1;10/5/2024;30/6/2024;1011;7.2;15
AI06448;5;197473;3;1;2;United States;2;United States;2;SQL, AWS, Data Visualization;2;12;8;6/12/2024;15/2/2025;601;9.2;10
AI06449;13;76362;1;4;3;Switzerland;3;South Korea;2;Deep Learning, Docker, Linux, Computer Vision;2;0;14;9/8/2024;21/10/2024;1028;9.6;12
AI06450;10;163893;3;4;3;Germany;1;Germany;2;Docker, Hadoop, Spark;2;10;15;25/3/2024;19/4/2024;1759;5.4;15
AI06451;18;268707;1;3;3;Switzerland;2;Switzerland;3;AWS, Hadoop, Linux, Data Visualization, Java;1;13;12;13/3/2025;14/5/2025;1403;9.2;12
AI06452;17;139129;3;2;2;France;2;France;1;Spark, Scala, Azure, Linux;1;5;9;27/4/2024;15/5/2024;1482;6.8;1
AI06453;8;77775;3;2;2;China;2;China;3;Kubernetes, Hadoop, Tableau;4;4;3;4/7/2024;18/7/2024;759;8.5;12
AI06454;17;125422;3;4;1;United States;2;Norway;2;Hadoop, Java, MLOps, TensorFlow, Azure;4;4;8;2/3/2024;17/4/2024;576;7.9;14
AI06455;10;170767;3;4;4;Australia;2;Australia;3;Python, Computer Vision, MLOps, Statistics, TensorFlow;1;14;14;16/3/2024;3/4/2024;2006;8.1;5
AI06456;5;265990;3;3;1;Sweden;1;Sweden;2;Data Visualization, SQL, R, Azure, Java;1;16;5;4/11/2024;29/12/2024;1601;9;11
AI06457;8;92489;3;1;4;Israel;2;Israel;1;Python, PyTorch, Tableau;4;7;9;11/3/2025;1/4/2025;1847;5.6;10
AI06458;5;68912;3;3;2;Switzerland;3;Germany;1;PyTorch, TensorFlow, Tableau, AWS;3;1;10;19/1/2025;10/2/2025;1516;6.9;14
AI06459;15;137200;3;1;4;Sweden;1;Sweden;1;MLOps, PyTorch, Deep Learning, Computer Vision;3;7;7;29/9/2024;15/10/2024;1691;5.7;14
AI06460;6;48462;3;4;4;Finland;3;Finland;3;Spark, MLOps, Azure, R, Java;3;1;3;21/12/2024;16/2/2025;563;9.9;11
AI06461;1;203661;3;2;4;Singapore;1;China;3;Docker, Git, SQL, Tableau, Scala;4;15;5;19/5/2024;10/7/2024;1790;7.5;4
AI06462;1;65569;3;2;4;China;2;Australia;1;SQL, Git, Scala, Spark, Python;2;4;13;7/4/2024;1/6/2024;2405;7;10
AI06463;20;98229;3;4;4;Norway;2;Norway;1;Docker, SQL, PyTorch;1;3;6;16/1/2025;5/2/2025;1245;7.2;11
AI06464;10;163939;3;4;2;China;1;China;1;Statistics, Scala, R;4;14;11;30/7/2024;4/9/2024;1791;8;15
AI06465;13;296762;3;1;1;Denmark;3;United Kingdom;2;Linux, Git, Java, Mathematics;3;14;13;18/1/2024;14/2/2024;1256;5.8;2
AI06466;18;65756;3;3;3;Sweden;3;Germany;3;Linux, Deep Learning, Git;3;0;9;5/6/2024;1/7/2024;1819;7.7;8
AI06467;1;154652;3;3;4;Canada;1;Canada;2;Mathematics, R, Java;1;9;6;10/3/2024;25/3/2024;518;8.3;13
AI06468;10;79810;3;3;4;Japan;2;Japan;2;Python, Scala, Hadoop, Statistics, Computer Vision;1;6;13;17/6/2024;18/7/2024;1924;6.1;5
AI06469;15;161521;3;2;4;Singapore;2;Ireland;2;Kubernetes, GCP, Data Visualization;4;5;3;23/2/2024;20/4/2024;2044;7;16
AI06470;2;97800;1;4;1;Sweden;2;Sweden;3;Linux, TensorFlow, PyTorch;2;4;7;7/4/2024;17/5/2024;725;5.3;1
AI06471;20;184748;1;3;4;Netherlands;2;United Kingdom;2;Computer Vision, Linux, Python;2;19;13;14/9/2024;18/10/2024;591;7.6;15
AI06472;3;147896;3;2;4;Germany;2;Germany;3;MLOps, Python, Spark, NLP, GCP;4;8;2;8/8/2024;16/10/2024;844;6.5;12
AI06473;5;88282;3;4;1;China;1;China;3;SQL, Statistics, AWS, Azure;1;3;6;1/3/2024;11/4/2024;607;9.2;14
AI06474;6;196230;2;3;3;Canada;2;Canada;1;Git, Python, Docker, Linux, NLP;4;16;3;25/4/2025;22/6/2025;2357;5.2;10
AI06475;12;149091;3;3;1;United Kingdom;1;United Kingdom;2;SQL, Spark, NLP, Git;4;6;6;25/8/2024;15/10/2024;2382;8.7;6
AI06476;16;187208;3;2;2;Switzerland;3;Switzerland;2;Tableau, Statistics, Python, Hadoop;3;9;13;9/5/2024;23/6/2024;2306;5.5;10
AI06477;9;71961;3;3;4;Finland;1;Canada;1;Docker, Kubernetes, Linux;3;3;7;6/10/2024;8/11/2024;2390;5.8;10
AI06478;5;74621;3;4;4;Finland;3;Finland;1;Kubernetes, Linux, Computer Vision, Mathematics;4;6;6;18/7/2024;18/9/2024;2050;7.6;8
AI06479;18;237398;1;2;4;Denmark;1;United States;3;Git, Docker, Python, Statistics;2;16;12;12/3/2024;7/5/2024;1316;7;5
AI06480;7;107304;3;2;3;Netherlands;2;Netherlands;3;Git, Deep Learning, R, Kubernetes, Docker;3;2;15;27/1/2025;27/2/2025;1200;5.3;6
AI06481;15;105658;3;1;2;Sweden;2;Sweden;2;Computer Vision, GCP, Python;2;3;4;25/7/2024;25/9/2024;1763;6.5;15
AI06482;10;37053;1;3;3;South Korea;2;United States;2;Linux, Data Visualization, Java, Computer Vision;3;0;12;26/4/2025;13/6/2025;2144;5.6;11
AI06483;1;99888;2;4;2;France;2;France;1;Mathematics, Kubernetes, NLP, Linux, Python;1;6;2;19/7/2024;22/8/2024;1836;5.5;8
AI06484;3;266292;3;3;1;United Kingdom;1;United Kingdom;3;GCP, AWS, Spark, Python;1;19;9;11/2/2024;31/3/2024;1123;6.6;12
AI06485;16;118147;3;3;1;Ireland;1;Ireland;2;Computer Vision, TensorFlow, Docker;4;9;9;3/4/2024;17/4/2024;1220;5.6;14
AI06486;8;66468;3;3;2;Austria;3;Austria;2;Java, Tableau, Azure, Python, MLOps;3;7;1;20/7/2024;3/8/2024;1354;6.1;14
AI06487;19;129384;3;1;3;Australia;1;Switzerland;1;GCP, SQL, NLP, R, Python;2;6;6;28/12/2024;7/2/2025;1392;6;13
AI06488;20;75714;3;4;4;Denmark;2;Denmark;3;Python, GCP, Scala, Deep Learning, Hadoop;2;0;7;29/10/2024;21/12/2024;1951;8.8;10
AI06489;17;107217;3;1;2;Ireland;3;Ireland;1;PyTorch, GCP, Hadoop, Azure, Data Visualization;3;15;10;22/1/2024;14/2/2024;1533;5.5;11
AI06490;8;49837;3;3;3;Israel;3;Israel;2;PyTorch, AWS, Data Visualization, MLOps, Spark;2;1;7;29/12/2024;20/2/2025;1520;9.2;7
AI06491;7;97403;3;1;4;Ireland;1;Ireland;2;Java, Computer Vision, Data Visualization, Scala, R;4;8;8;27/6/2024;29/7/2024;2249;8.3;10
AI06492;12;52454;2;2;3;Israel;2;Israel;1;SQL, Deep Learning, Git;2;0;11;6/1/2024;13/2/2024;2142;6.9;7
AI06493;20;102125;1;1;1;United Kingdom;2;United Kingdom;2;Python, R, TensorFlow, Kubernetes, Hadoop;4;3;6;30/3/2024;22/5/2024;880;7.8;9
AI06494;20;67807;3;4;4;France;3;France;2;Scala, TensorFlow, GCP;4;0;9;9/2/2024;19/4/2024;2340;7.6;16
AI06495;14;344427;3;1;2;United States;1;Austria;3;Linux, MLOps, Spark, SQL, Kubernetes;4;17;14;13/12/2024;22/2/2025;2202;8;6
AI06496;2;77644;3;3;2;United States;2;United States;1;TensorFlow, PyTorch, R;2;1;3;3/2/2025;14/4/2025;2268;7.2;13
AI06497;18;73376;3;3;4;Austria;2;Austria;1;Kubernetes, R, Tableau, Data Visualization;2;7;1;19/3/2025;21/5/2025;1666;7.8;10
AI06498;2;94265;3;2;1;Japan;3;Japan;1;Python, TensorFlow, Scala, Linux, Statistics;1;7;12;18/1/2025;19/2/2025;1078;9.3;11
AI06499;14;77841;3;2;4;Australia;2;Ireland;1;Deep Learning, Azure, Statistics;2;4;4;26/11/2024;17/1/2025;659;6.4;10
AI06500;12;64403;3;3;1;Canada;3;Canada;3;Deep Learning, SQL, Computer Vision, Git;1;3;7;11/4/2024;5/6/2024;1815;5.5;9
AI06501;17;123997;3;3;3;Finland;1;Finland;2;Java, GCP, Computer Vision, Git;3;6;4;18/2/2024;24/4/2024;1554;9.1;10
AI06502;3;113621;3;2;4;Austria;1;Austria;3;SQL, Hadoop, Mathematics, Scala, Linux;3;7;8;6/2/2025;25/3/2025;614;5.4;11
AI06503;4;173970;3;4;1;Switzerland;1;China;3;AWS, Git, SQL, Hadoop, Deep Learning;3;2;13;8/1/2024;7/3/2024;2384;5;9
AI06504;3;120613;3;1;3;Israel;2;Denmark;1;NLP, Linux, SQL;4;17;15;8/8/2024;13/10/2024;1472;5.7;7
AI06505;17;36359;3;4;1;China;2;China;3;PyTorch, Computer Vision, SQL;3;0;13;23/2/2024;9/3/2024;1104;9;9
AI06506;1;194946;3;2;4;Ireland;1;Ireland;1;Linux, Statistics, NLP;2;15;2;6/1/2025;13/3/2025;2056;9.1;1
AI06507;8;55838;3;2;1;Finland;3;Finland;1;Python, Azure, Computer Vision, Data Visualization;3;4;1;23/3/2024;16/5/2024;763;8.5;4
